job.id n m mu sampling.fun alpha evals max.evals time.passed PD n.maxdegrees n.leafs n.diameters repl
1435 200 19900 100 uniform3 1 4e+06 4e+06 21884.972 1969384 4 22 21 25
1436 200 19900 100 uniform3 1 4e+06 4e+06 20885.009 1969348 6 23 27 26
1437 200 19900 100 uniform3 1 4e+06 4e+06 21407.084 1969376 4 18 23 27
1438 200 19900 100 uniform3 1 4e+06 4e+06 23103.528 1969400 5 19 26 28
1439 200 19900 100 uniform3 1 4e+06 4e+06 22978.737 1969370 5 20 26 29
1440 200 19900 100 uniform3 1 4e+06 4e+06 24005.581 1969382 5 19 24 30
1441 400 79800 2 poisson 1 5977 320000 4.32300000000032 798 2 2 2 1
1442 400 79800 2 poisson 1 4517 320000 3.667 798 1 2 2 2
1443 400 79800 2 poisson 1 4705 320000 3.68299999999999 798 1 2 2 3
1444 400 79800 2 poisson 1 5447 320000 4.44099999999997 798 1 2 2 4
1445 400 79800 2 poisson 1 7929 320000 5.67699999999996 798 2 2 2 5
1446 400 79800 2 poisson 1 2933 320000 2.605 798 1 2 2 6
1447 400 79800 2 poisson 1 3995 320000 2.91900000000001 798 1 2 2 7
1448 400 79800 2 poisson 1 2939 320000 2.233 798 2 2 2 8
1449 400 79800 2 poisson 1 7229 320000 5.974 798 2 2 2 9
1450 400 79800 2 poisson 1 2977 320000 2.377 798 1 2 2 10
1451 400 79800 2 poisson 1 9856 320000 6.953 798 2 2 2 11
1452 400 79800 2 poisson 1 3249 320000 2.21900000000096 798 2 1 2 12
1453 400 79800 2 poisson 1 7003 320000 5.33699999999999 798 2 2 2 13
1454 400 79800 2 poisson 1 4247 320000 2.87899999999991 798 2 2 2 14
1455 400 79800 2 poisson 1 8081 320000 5.7400000000016 798 2 2 2 15
1456 400 79800 2 poisson 1 3929 320000 3.088 798 2 2 2 16
1457 400 79800 2 poisson 1 3832 320000 3.24 798 1 2 2 17
1458 400 79800 2 poisson 1 4836 320000 3.63300000000004 798 2 2 2 18
1459 400 79800 2 poisson 1 7538 320000 4.61100000000079 798 2 2 2 19
1460 400 79800 2 poisson 1 4266 320000 3.0139999999999 798 1 2 2 20
1461 400 79800 2 poisson 1 4965 320000 3.77299999999991 798 1 2 2 21
1462 400 79800 2 poisson 1 8053 320000 6.79999999999563 798 2 1 2 22
1463 400 79800 2 poisson 1 4628 320000 3.2940000000001 798 1 2 2 23
1464 400 79800 2 poisson 1 4229 320000 3.102 798 1 2 1 24
1465 400 79800 2 poisson 1 5199 320000 3.61699999999837 798 1 2 2 25
1466 400 79800 2 poisson 1 2746 320000 2.06999999999999 798 1 2 2 26
1467 400 79800 2 poisson 1 5310 320000 3.87100000000009 798 1 2 2 27
1468 400 79800 2 poisson 1 3135 320000 2.49200000000002 798 2 2 2 28
1469 400 79800 2 poisson 1 4765 320000 3.792 798 2 2 2 29
1470 400 79800 2 poisson 1 5673 320000 3.76599999999999 798 2 2 1 30
1471 400 79800 2 uniform1 1 12506 320000 9.509 798 2 2 2 1
1472 400 79800 2 uniform1 1 16837 320000 10.8440000000001 798 1 1 2 2
1473 400 79800 2 uniform1 1 20654 320000 14.1889999999985 798 2 2 1 3
1474 400 79800 2 uniform1 1 12810 320000 9.40800000000002 798 1 2 1 4
1475 400 79800 2 uniform1 1 23283 320000 18.499 798 2 2 2 5
1476 400 79800 2 uniform1 1 13956 320000 10.269 798 2 2 2 6
1477 400 79800 2 uniform1 1 14184 320000 10.5650000000001 798 2 2 2 7
1478 400 79800 2 uniform1 1 15144 320000 11.135 798 1 2 2 8
1479 400 79800 2 uniform1 1 22478 320000 14.762999999999 798 2 1 2 9
1480 400 79800 2 uniform1 1 11770 320000 9.11099999999988 798 1 2 2 10
1481 400 79800 2 uniform1 1 15620 320000 10.8910000000001 798 2 2 2 11
1482 400 79800 2 uniform1 1 20052 320000 15.24 798 2 2 2 12
1483 400 79800 2 uniform1 1 13547 320000 11.591 798 2 2 2 13
1484 400 79800 2 uniform1 1 10039 320000 5.85099999999875 798 2 1 2 14
1485 400 79800 2 uniform1 1 12238 320000 7.755 798 2 2 2 15
1486 400 79800 2 uniform1 1 12939 320000 8.90299999999979 798 2 2 2 16
1487 400 79800 2 uniform1 1 13714 320000 8.07400000000052 798 2 2 2 17
1488 400 79800 2 uniform1 1 16075 320000 12.006 798 2 2 2 18
1489 400 79800 2 uniform1 1 11444 320000 7.88499999999999 798 1 2 2 19
1490 400 79800 2 uniform1 1 12043 320000 7.82000000000016 798 2 2 2 20
1491 400 79800 2 uniform1 1 15451 320000 11.575 798 1 2 1 21
1492 400 79800 2 uniform1 1 15110 320000 10.2240000000002 798 2 2 2 22
1493 400 79800 2 uniform1 1 14782 320000 9.75800000000163 798 2 2 2 23
1494 400 79800 2 uniform1 1 23885 320000 19.26 798 1 2 2 24
1495 400 79800 2 uniform1 1 7243 320000 5.43900000000008 798 2 2 2 25
1496 400 79800 2 uniform1 1 17374 320000 11.237 798 1 2 2 26
1497 400 79800 2 uniform1 1 21123 320000 16.3299999999999 798 2 2 2 27
1498 400 79800 2 uniform1 1 10716 320000 7.88300000000004 798 2 2 2 28
1499 400 79800 2 uniform1 1 12609 320000 9.289 798 1 2 2 29
1500 400 79800 2 uniform1 1 12825 320000 7.53199999999924 798 1 2 2 30
1501 400 79800 2 uniform2 1 9967 320000 6.58699999999999 798 2 2 2 1
1502 400 79800 2 uniform2 1 5677 320000 4.07299999999987 798 1 2 2 2
1503 400 79800 2 uniform2 1 6757 320000 4.84000000000015 798 1 2 2 3
1504 400 79800 2 uniform2 1 10818 320000 7.42900000000009 798 2 2 2 4
1505 400 79800 2 uniform2 1 7460 320000 5.13899999999921 798 1 2 2 5
1506 400 79800 2 uniform2 1 14434 320000 10.695 798 2 2 2 6
1507 400 79800 2 uniform2 1 10299 320000 7.14300000000003 798 1 1 2 7
1508 400 79800 2 uniform2 1 10104 320000 6.771 798 2 2 2 8
1509 400 79800 2 uniform2 1 10216 320000 7.51100000000002 798 2 2 1 9
1510 400 79800 2 uniform2 1 7594 320000 5.44499999999994 798 1 2 2 10
1511 400 79800 2 uniform2 1 8516 320000 6.51799999999997 798 2 1 2 11
1512 400 79800 2 uniform2 1 8361 320000 5.11200000000099 798 2 2 2 12
1513 400 79800 2 uniform2 1 10792 320000 6.97299999999814 798 2 2 2 13
1514 400 79800 2 uniform2 1 6796 320000 4.23999999999978 798 2 2 2 14
1515 400 79800 2 uniform2 1 8280 320000 5.70400000000001 798 2 2 2 15
1516 400 79800 2 uniform2 1 11698 320000 7.3640000000014 798 1 2 2 16
1517 400 79800 2 uniform2 1 8208 320000 5.37099999999964 798 1 2 2 17
1518 400 79800 2 uniform2 1 15274 320000 9.53899999999976 798 1 2 2 18
1519 400 79800 2 uniform2 1 6659 320000 4.5630000000001 798 2 2 2 19
1520 400 79800 2 uniform2 1 12602 320000 8.66100000000006 798 2 1 2 20
1521 400 79800 2 uniform2 1 8300 320000 5.80799999999999 798 2 2 2 21
1522 400 79800 2 uniform2 1 22552 320000 17.579 798 2 2 2 22
1523 400 79800 2 uniform2 1 10587 320000 7.74300000000017 798 1 2 2 23
1524 400 79800 2 uniform2 1 10256 320000 7.552 798 1 2 2 24
1525 400 79800 2 uniform2 1 6434 320000 4.607 798 1 2 2 25
1526 400 79800 2 uniform2 1 9762 320000 6.9429999999993 798 1 2 2 26
1527 400 79800 2 uniform2 1 7200 320000 5.15100000000001 798 2 2 2 27
1528 400 79800 2 uniform2 1 7801 320000 5.54700000000003 798 2 2 2 28
1529 400 79800 2 uniform2 1 11470 320000 7.87400000000002 798 1 2 2 29
1530 400 79800 2 uniform2 1 8079 320000 5.17099999999999 798 1 2 2 30
1531 400 79800 2 uniform3 1 4127 320000 2.94799999999987 798 1 2 2 1
1532 400 79800 2 uniform3 1 5080 320000 3.782 798 1 2 2 2
1533 400 79800 2 uniform3 1 5898 320000 3.78900000000067 798 1 2 2 3
1534 400 79800 2 uniform3 1 10405 320000 6.79899999999907 798 2 2 2 4
1535 400 79800 2 uniform3 1 10548 320000 6.93999999999869 798 2 2 2 5
1536 400 79800 2 uniform3 1 4401 320000 3.31 798 2 2 2 6
1537 400 79800 2 uniform3 1 6440 320000 4.40699999999924 798 2 2 2 7
1538 400 79800 2 uniform3 1 4654 320000 2.73600000000079 798 2 2 2 8
1539 400 79800 2 uniform3 1 7585 320000 5.21300000000019 798 1 2 2 9
1540 400 79800 2 uniform3 1 7186 320000 4.67300000000023 798 2 1 2 10
1541 400 79800 2 uniform3 1 4511 320000 3.36200000000001 798 2 2 2 11
1542 400 79800 2 uniform3 1 8913 320000 6.71 798 1 1 2 12
1543 400 79800 2 uniform3 1 4334 320000 3.184 798 1 2 2 13
1544 400 79800 2 uniform3 1 7157 320000 4.53700000000026 798 1 2 2 14
1545 400 79800 2 uniform3 1 3909 320000 2.899 798 2 2 2 15
1546 400 79800 2 uniform3 1 8395 320000 7.279 798 2 2 2 16
1547 400 79800 2 uniform3 1 5363 320000 4.08800000000002 798 1 2 2 17
1548 400 79800 2 uniform3 1 5264 320000 3.60400000000027 798 2 1 2 18
1549 400 79800 2 uniform3 1 5352 320000 3.35399999999936 798 1 2 2 19
1550 400 79800 2 uniform3 1 7691 320000 5.08099999999831 798 2 2 2 20
1551 400 79800 2 uniform3 1 4598 320000 3.05799999999999 798 2 2 2 21
1552 400 79800 2 uniform3 1 5275 320000 3.90100000000007 798 2 2 2 22
1553 400 79800 2 uniform3 1 4059 320000 3.16700000000014 798 2 2 2 23
1554 400 79800 2 uniform3 1 4220 320000 2.834 798 1 2 2 24
1555 400 79800 2 uniform3 1 4382 320000 3.08799999999999 798 1 2 2 25
1556 400 79800 2 uniform3 1 3966 320000 2.54700000000003 798 2 2 2 26
1557 400 79800 2 uniform3 1 5997 320000 3.97300000000178 798 2 2 2 27
1558 400 79800 2 uniform3 1 6424 320000 4.38199999999779 798 2 2 2 28
1559 400 79800 2 uniform3 1 7776 320000 6.15899999999999 798 2 2 2 29
1560 400 79800 2 uniform3 1 5505 320000 3.68600000000151 798 2 2 2 30
1561 400 79800 10 poisson 1 40123 1600000 47.1330000000016 35910 2 7 10 1
1562 400 79800 10 poisson 1 42269 1600000 54.6599999999999 35910 3 8 10 2
1563 400 79800 10 poisson 1 49481 1600000 56.6170000000002 35910 3 8 7 3
1564 400 79800 10 poisson 1 40228 1600000 49.3209999999999 35910 3 7 10 4
1565 400 79800 10 poisson 1 44744 1600000 54.7109999999993 35910 3 7 8 5
1566 400 79800 10 poisson 1 49438 1600000 58.6769999999997 35910 4 9 8 6
1567 400 79800 10 poisson 1 42154 1600000 45.608 35910 3 8 9 7
1568 400 79800 10 poisson 1 31815 1600000 37.713 35910 4 9 8 8
1569 400 79800 10 poisson 1 50708 1600000 61.8640000000014 35910 3 9 9 9
1570 400 79800 10 poisson 1 36248 1600000 45.8889999999992 35910 2 8 9 10
1571 400 79800 10 poisson 1 38242 1600000 48.638 35910 3 9 10 11
1572 400 79800 10 poisson 1 42957 1600000 57.896 35910 3 8 8 12
1573 400 79800 10 poisson 1 49208 1600000 62.701 35910 3 8 9 13
1574 400 79800 10 poisson 1 42316 1600000 52.857 35910 3 8 9 14
1575 400 79800 10 poisson 1 34803 1600000 44.176 35910 5 9 8 15
1576 400 79800 10 poisson 1 54377 1600000 71.1759999999999 35910 3 8 9 16
1577 400 79800 10 poisson 1 41995 1600000 45.2589999999982 35910 4 7 9 17
1578 400 79800 10 poisson 1 27894 1600000 34.2860000000001 35910 3 8 10 18
1579 400 79800 10 poisson 1 38212 1600000 50.271 35910 4 9 10 19
1580 400 79800 10 poisson 1 44807 1600000 65.21 35910 2 9 8 20
1581 400 79800 10 poisson 1 40667 1600000 51.964 35910 3 8 8 21
1582 400 79800 10 poisson 1 48279 1600000 61.957 35910 3 7 10 22
1583 400 79800 10 poisson 1 34718 1600000 42.7860000000001 35910 3 8 8 23
1584 400 79800 10 poisson 1 39513 1600000 54.466 35910 2 7 9 24
1585 400 79800 10 poisson 1 70525 1600000 93.1130000000001 35910 3 10 10 25
1586 400 79800 10 poisson 1 35899 1600000 44.6899999999951 35910 2 9 8 26
1587 400 79800 10 poisson 1 32636 1600000 41.878 35910 3 9 9 27
1588 400 79800 10 poisson 1 51281 1600000 64.086 35910 3 8 8 28
1589 400 79800 10 poisson 1 56849 1600000 80.864 35910 3 8 9 29
1590 400 79800 10 poisson 1 35161 1600000 40.62 35910 3 8 8 30
1591 400 79800 10 uniform1 1 104295 1600000 136.364 35910 3 9 9 1
1592 400 79800 10 uniform1 1 109237 1600000 143.678 35910 3 8 8 2
1593 400 79800 10 uniform1 1 107257 1600000 139.914 35910 2 9 10 3
1594 400 79800 10 uniform1 1 191752 1600000 225.600000000002 35910 3 9 8 4
1595 400 79800 10 uniform1 1 111671 1600000 134.901 35910 3 8 9 5
1596 400 79800 10 uniform1 1 168022 1600000 191.474 35910 3 7 10 6
1597 400 79800 10 uniform1 1 134143 1600000 155.271000000001 35910 3 8 8 7
1598 400 79800 10 uniform1 1 82958 1600000 178.704 35910 4 9 9 8
1599 400 79800 10 uniform1 1 100622 1600000 131.611 35910 3 7 10 9
1600 400 79800 10 uniform1 1 214534 1600000 246.131000000001 35910 3 7 7 10
1601 400 79800 10 uniform1 1 156704 1600000 184.851000000002 35910 2 9 8 11
1602 400 79800 10 uniform1 1 132838 1600000 169.187 35910 2 10 9 12
1603 400 79800 10 uniform1 1 112388 1600000 140.559 35910 3 8 10 13
1604 400 79800 10 uniform1 1 111987 1600000 129.620000000003 35910 5 9 8 14
1605 400 79800 10 uniform1 1 100537 1600000 131.273 35910 2 8 7 15
1606 400 79800 10 uniform1 1 144457 1600000 186.607 35910 2 9 7 16
1607 400 79800 10 uniform1 1 118005 1600000 168.635999999999 35910 3 8 5 17
1608 400 79800 10 uniform1 1 131085 1600000 154.822 35910 4 7 8 18
1609 400 79800 10 uniform1 1 111606 1600000 141.717 35910 3 7 7 19
1610 400 79800 10 uniform1 1 111661 1600000 135.882 35910 4 8 8 20
1611 400 79800 10 uniform1 1 119053 1600000 152.353 35910 3 7 7 21
1612 400 79800 10 uniform1 1 108537 1600000 136.128 35910 2 9 8 22
1613 400 79800 10 uniform1 1 108202 1600000 140.082 35910 3 7 9 23
1614 400 79800 10 uniform1 1 95067 1600000 128.428 35910 3 8 10 24
1615 400 79800 10 uniform1 1 155987 1600000 184.699 35910 4 8 8 25
1616 400 79800 10 uniform1 1 156694 1600000 190.468 35910 3 9 6 26
1617 400 79800 10 uniform1 1 130200 1600000 157.672000000002 35910 4 8 8 27
1618 400 79800 10 uniform1 1 123905 1600000 145.46 35910 3 9 6 28
1619 400 79800 10 uniform1 1 108568 1600000 131.394 35910 4 6 10 29
1620 400 79800 10 uniform1 1 146296 1600000 166.062 35910 2 9 8 30
1621 400 79800 10 uniform2 1 62265 1600000 67.4130000000005 35910 3 8 9 1
1622 400 79800 10 uniform2 1 87456 1600000 111.287 35910 4 9 10 2
1623 400 79800 10 uniform2 1 72293 1600000 78.8009999999995 35910 4 7 9 3
1624 400 79800 10 uniform2 1 76002 1600000 82.107 35910 2 8 9 4
1625 400 79800 10 uniform2 1 72316 1600000 81.3580000000002 35910 2 8 10 5
1626 400 79800 10 uniform2 1 63234 1600000 84.067 35910 2 9 7 6
1627 400 79800 10 uniform2 1 107307 1600000 141.105 35910 4 9 9 7
1628 400 79800 10 uniform2 1 89840 1600000 103.899000000005 35910 3 8 8 8
1629 400 79800 10 uniform2 1 89039 1600000 101.363 35910 4 7 8 9
1630 400 79800 10 uniform2 1 71097 1600000 81.8009999999995 35910 2 9 9 10
1631 400 79800 10 uniform2 1 66561 1600000 81.274 35910 2 7 7 11
1632 400 79800 10 uniform2 1 78308 1600000 101.179 35910 3 9 7 12
1633 400 79800 10 uniform2 1 75242 1600000 92.625 35910 3 5 8 13
1634 400 79800 10 uniform2 1 70247 1600000 89.7110000000001 35910 3 7 8 14
1635 400 79800 10 uniform2 1 111823 1600000 154.115 35910 3 6 9 15
1636 400 79800 10 uniform2 1 76988 1600000 100.89 35910 3 7 7 16
1637 400 79800 10 uniform2 1 64632 1600000 79.8470000000002 35910 2 8 10 17
1638 400 79800 10 uniform2 1 48502 1600000 59.964 35910 4 10 8 18
1639 400 79800 10 uniform2 1 57146 1600000 69.913 35910 3 8 9 19
1640 400 79800 10 uniform2 1 113206 1600000 138.269 35910 4 10 10 20
1641 400 79800 10 uniform2 1 70455 1600000 82.9759999999987 35910 4 8 9 21
1642 400 79800 10 uniform2 1 109852 1600000 143.99 35910 3 5 8 22
1643 400 79800 10 uniform2 1 70439 1600000 93.1869999999999 35910 4 9 8 23
1644 400 79800 10 uniform2 1 87471 1600000 113.202 35910 3 9 7 24
1645 400 79800 10 uniform2 1 66650 1600000 74.257 35910 4 7 9 25
1646 400 79800 10 uniform2 1 78856 1600000 90.8069999999971 35910 3 8 9 26
1647 400 79800 10 uniform2 1 87383 1600000 98.7829999999994 35910 2 8 8 27
1648 400 79800 10 uniform2 1 77996 1600000 92.4369999999999 35910 4 8 9 28
1649 400 79800 10 uniform2 1 100908 1600000 132.405 35910 4 9 6 29
1650 400 79800 10 uniform2 1 105685 1600000 127.187000000002 35910 3 8 9 30
1651 400 79800 10 uniform3 1 50203 1600000 59.236 35910 3 9 7 1
1652 400 79800 10 uniform3 1 51188 1600000 67.3249999999998 35910 3 7 7 2
1653 400 79800 10 uniform3 1 65819 1600000 74.848 35910 3 9 10 3
1654 400 79800 10 uniform3 1 51258 1600000 70.322 35910 3 9 9 4
1655 400 79800 10 uniform3 1 51623 1600000 63.3799999999974 35910 4 9 8 5
1656 400 79800 10 uniform3 1 54999 1600000 72.964 35910 3 8 8 6
1657 400 79800 10 uniform3 1 66743 1600000 79.924 35910 3 10 10 7
1658 400 79800 10 uniform3 1 46205 1600000 61.897 35910 3 8 10 8
1659 400 79800 10 uniform3 1 57135 1600000 65.0910000000003 35910 4 7 10 9
1660 400 79800 10 uniform3 1 70464 1600000 93.139 35910 2 5 9 10
1661 400 79800 10 uniform3 1 48144 1600000 59.2089999999989 35910 3 9 9 11
1662 400 79800 10 uniform3 1 62356 1600000 82.401 35910 3 6 9 12
1663 400 79800 10 uniform3 1 52136 1600000 62.0570000000002 35910 3 8 9 13
1664 400 79800 10 uniform3 1 59845 1600000 74.8489999999999 35910 4 6 10 14
1665 400 79800 10 uniform3 1 62039 1600000 82.926 35910 3 10 9 15
1666 400 79800 10 uniform3 1 44743 1600000 55.2089999999989 35910 3 7 9 16
1667 400 79800 10 uniform3 1 49197 1600000 67.314 35910 4 9 10 17
1668 400 79800 10 uniform3 1 63172 1600000 78.278 35910 3 10 10 18
1669 400 79800 10 uniform3 1 40439 1600000 47.8830000000016 35910 3 8 9 19
1670 400 79800 10 uniform3 1 60480 1600000 78.526 35910 2 8 7 20
1671 400 79800 10 uniform3 1 72865 1600000 100.056 35910 2 7 8 21
1672 400 79800 10 uniform3 1 41347 1600000 50.149 35910 3 7 8 22
1673 400 79800 10 uniform3 1 57883 1600000 63.761 35910 4 9 10 23
1674 400 79800 10 uniform3 1 73155 1600000 91.2630000000026 35910 3 7 10 24
1675 400 79800 10 uniform3 1 63283 1600000 77.2910000000011 35910 3 8 10 25
1676 400 79800 10 uniform3 1 43312 1600000 52.4770000000062 35910 2 10 9 26
1677 400 79800 10 uniform3 1 66818 1600000 80.9509999999998 35910 4 8 6 27
1678 400 79800 10 uniform3 1 65085 1600000 79.8410000000001 35910 2 8 8 28
1679 400 79800 10 uniform3 1 67480 1600000 82.044 35910 3 8 9 29
1680 400 79800 10 uniform3 1 37379 1600000 51.777 35910 2 9 8 30
1681 400 79800 25 poisson 1 113764 4e+06 235.843000000001 239400 4 16 15 1
1682 400 79800 25 poisson 1 158374 4e+06 333.632 239400 4 12 16 2
1683 400 79800 25 poisson 1 133333 4e+06 290.907 239400 4 18 17 3
1684 400 79800 25 poisson 1 127317 4e+06 228.87 239400 3 15 17 4
1685 400 79800 25 poisson 1 176190 4e+06 366.332999999999 239400 5 13 21 5
1686 400 79800 25 poisson 1 158358 4e+06 326.834000000003 239400 3 18 16 6
1687 400 79800 25 poisson 1 128577 4e+06 302.265 239400 4 20 18 7
1688 400 79800 25 poisson 1 122436 4e+06 246.69 239400 4 15 17 8
1689 400 79800 25 poisson 1 152205 4e+06 313.234 239400 4 16 18 9
1690 400 79800 25 poisson 1 130882 4e+06 300.021 239400 3 15 20 10
1691 400 79800 25 poisson 1 214216 4e+06 450.641 239400 3 16 21 11
1692 400 79800 25 poisson 1 178483 4e+06 383.526 239400 4 16 18 12
1693 400 79800 25 poisson 1 131221 4e+06 277.73 239400 5 15 13 13
1694 400 79800 25 poisson 1 173544 4e+06 344.32 239400 4 12 15 14
1695 400 79800 25 poisson 1 160623 4e+06 352.999 239400 4 14 17 15
1696 400 79800 25 poisson 1 203378 4e+06 414.339 239400 5 19 18 16
1697 400 79800 25 poisson 1 173024 4e+06 402.372 239400 3 13 15 17
1698 400 79800 25 poisson 1 155689 4e+06 338.32 239400 3 13 21 18
1699 400 79800 25 poisson 1 116049 4e+06 262.808 239400 3 17 17 19
1700 400 79800 25 poisson 1 135533 4e+06 306.867999999999 239400 4 15 19 20
1701 400 79800 25 poisson 1 177587 4e+06 369.725000000002 239400 4 16 17 21
1702 400 79800 25 poisson 1 134093 4e+06 315.767 239400 4 13 16 22
1703 400 79800 25 poisson 1 135416 4e+06 290.891 239400 4 16 18 23
1704 400 79800 25 poisson 1 147819 4e+06 346.441 239400 4 18 20 24
1705 400 79800 25 poisson 1 164882 4e+06 305.929 239400 3 15 18 25
1706 400 79800 25 poisson 1 126334 4e+06 269.918 239400 3 14 18 26
1707 400 79800 25 poisson 1 146070 4e+06 286.664 239400 3 19 19 27
1708 400 79800 25 poisson 1 139731 4e+06 330.566 239400 3 18 18 28
1709 400 79800 25 poisson 1 218695 4e+06 439.49 239400 4 15 15 29
1710 400 79800 25 poisson 1 149845 4e+06 320.372 239400 4 15 18 30
1711 400 79800 25 uniform1 1 388753 4e+06 799.926 239400 4 13 15 1
1712 400 79800 25 uniform1 1 353630 4e+06 681.824 239400 5 15 18 2
1713 400 79800 25 uniform1 1 351179 4e+06 711.624 239400 4 14 18 3
1714 400 79800 25 uniform1 1 307057 4e+06 579.419 239400 4 14 16 4
1715 400 79800 25 uniform1 1 274749 4e+06 553.334999999999 239400 4 16 15 5
1716 400 79800 25 uniform1 1 335572 4e+06 659.989000000001 239400 4 13 17 6
1717 400 79800 25 uniform1 1 361285 4e+06 650.510000000002 239400 4 17 18 7
1718 400 79800 25 uniform1 1 412397 4e+06 928.724 239400 4 14 16 8
1719 400 79800 25 uniform1 1 305771 4e+06 653.866 239400 4 15 16 9
1720 400 79800 25 uniform1 1 366799 4e+06 756.417999999998 239400 4 17 15 10
1721 400 79800 25 uniform1 1 407304 4e+06 758.822 239400 4 18 16 11
1722 400 79800 25 uniform1 1 361683 4e+06 744.598999999998 239400 4 15 17 12
1723 400 79800 25 uniform1 1 336233 4e+06 721.327 239400 4 15 20 13
1724 400 79800 25 uniform1 1 329831 4e+06 687.339 239400 5 17 15 14
1725 400 79800 25 uniform1 1 356163 4e+06 717.245999999999 239400 5 12 18 15
1726 400 79800 25 uniform1 1 413676 4e+06 716.441 239400 4 15 15 16
1727 400 79800 25 uniform1 1 368156 4e+06 795.592 239400 5 15 19 17
1728 400 79800 25 uniform1 1 368159 4e+06 690.523000000001 239400 4 15 17 18
1729 400 79800 25 uniform1 1 342537 4e+06 598.723 239400 4 14 16 19
1730 400 79800 25 uniform1 1 459647 4e+06 927.567 239400 3 13 18 20
1731 400 79800 25 uniform1 1 366415 4e+06 753.418000000001 239400 3 17 16 21
1732 400 79800 25 uniform1 1 320821 4e+06 626.784 239400 4 15 15 22
1733 400 79800 25 uniform1 1 405528 4e+06 899.401 239400 4 17 19 23
1734 400 79800 25 uniform1 1 364755 4e+06 757.793 239400 2 15 15 24
1735 400 79800 25 uniform1 1 415584 4e+06 872.799 239400 5 15 16 25
1736 400 79800 25 uniform1 1 283790 4e+06 570.856 239400 4 17 14 26
1737 400 79800 25 uniform1 1 438923 4e+06 850.414 239400 4 16 15 27
1738 400 79800 25 uniform1 1 333190 4e+06 660.774000000001 239400 4 15 16 28
1739 400 79800 25 uniform1 1 341768 4e+06 658.273 239400 4 19 18 29
1740 400 79800 25 uniform1 1 387156 4e+06 782.946 239400 4 18 21 30
1741 400 79800 25 uniform2 1 254174 4e+06 572.37 239400 4 18 19 1
1742 400 79800 25 uniform2 1 265202 4e+06 687.769 239400 4 16 18 2
1743 400 79800 25 uniform2 1 205278 4e+06 446.76 239400 4 14 18 3
1744 400 79800 25 uniform2 1 301992 4e+06 576.209 239400 4 15 20 4
1745 400 79800 25 uniform2 1 217960 4e+06 401.763000000003 239400 3 17 20 5
1746 400 79800 25 uniform2 1 221441 4e+06 506.104 239400 4 16 18 6
1747 400 79800 25 uniform2 1 230868 4e+06 458.25 239400 3 14 20 7
1748 400 79800 25 uniform2 1 276865 4e+06 589.116 239400 4 16 17 8
1749 400 79800 25 uniform2 1 237148 4e+06 529.484 239400 3 12 19 9
1750 400 79800 25 uniform2 1 314509 4e+06 633.827999999998 239400 4 14 18 10
1751 400 79800 25 uniform2 1 197634 4e+06 447.944 239400 3 15 19 11
1752 400 79800 25 uniform2 1 346094 4e+06 713.087 239400 4 15 17 12
1753 400 79800 25 uniform2 1 263610 4e+06 543.26 239400 3 16 16 13
1754 400 79800 25 uniform2 1 237954 4e+06 419.536 239400 4 17 18 14
1755 400 79800 25 uniform2 1 388950 4e+06 762.254999999997 239400 5 18 21 15
1756 400 79800 25 uniform2 1 277842 4e+06 547.346 239400 3 16 19 16
1757 400 79800 25 uniform2 1 331381 4e+06 672.367000000002 239400 4 19 20 17
1758 400 79800 25 uniform2 1 255878 4e+06 731.577 239400 4 14 18 18
1759 400 79800 25 uniform2 1 223861 4e+06 467.506 239400 4 17 16 19
1760 400 79800 25 uniform2 1 261725 4e+06 595.368 239400 4 15 19 20
1761 400 79800 25 uniform2 1 250842 4e+06 517.122 239400 5 16 19 21
1762 400 79800 25 uniform2 1 253514 4e+06 515.528 239400 5 16 17 22
1763 400 79800 25 uniform2 1 173401 4e+06 397.965 239400 4 17 17 23
1764 400 79800 25 uniform2 1 242922 4e+06 514.572 239400 4 16 18 24
1765 400 79800 25 uniform2 1 257557 4e+06 452.97 239400 4 14 18 25
1766 400 79800 25 uniform2 1 232929 4e+06 466.858 239400 4 21 17 26
1767 400 79800 25 uniform2 1 303384 4e+06 629.809 239400 4 14 14 27
1768 400 79800 25 uniform2 1 328766 4e+06 663.277 239400 5 16 18 28
1769 400 79800 25 uniform2 1 241610 4e+06 486.584 239400 4 15 20 29
1770 400 79800 25 uniform2 1 262289 4e+06 578.169 239400 3 15 22 30
1771 400 79800 25 uniform3 1 248646 4e+06 492.878 239400 4 14 18 1
1772 400 79800 25 uniform3 1 208009 4e+06 470.216 239400 4 16 19 2
1773 400 79800 25 uniform3 1 187055 4e+06 413.388 239400 5 16 19 3
1774 400 79800 25 uniform3 1 163276 4e+06 342.555 239400 4 16 16 4
1775 400 79800 25 uniform3 1 214275 4e+06 424.179 239400 5 17 16 5
1776 400 79800 25 uniform3 1 161296 4e+06 295.748 239400 3 14 18 6
1777 400 79800 25 uniform3 1 171915 4e+06 350.798999999999 239400 4 14 19 7
1778 400 79800 25 uniform3 1 183085 4e+06 412.693 239400 3 16 20 8
1779 400 79800 25 uniform3 1 196815 4e+06 442.164 239400 4 16 17 9
1780 400 79800 25 uniform3 1 149919 4e+06 295.274000000001 239400 3 15 19 10
1781 400 79800 25 uniform3 1 208743 4e+06 392.034 239400 3 16 16 11
