job.id n m mu sampling.fun alpha evals max.evals time.passed PD n.maxdegrees n.leafs n.diameters repl type
8107 50 1225 10 uniform3 0.5 25000 25000 17.9090000000001 2746 3 4 7 7 euclidean
8108 50 1225 10 uniform3 0.5 25000 25000 15.2119999999995 2826 2 4 5 8 euclidean
8109 50 1225 10 uniform3 0.5 25000 25000 15.7669999999998 2908 3 6 7 9 euclidean
8110 50 1225 10 uniform3 0.5 25000 25000 12.0320000000002 2744 2 7 6 10 euclidean
8111 50 1225 10 uniform3 0.5 25000 25000 12.6800000000003 2988 2 5 8 11 euclidean
8112 50 1225 10 uniform3 0.5 25000 25000 13.6089999999967 2926 3 7 6 12 euclidean
8113 50 1225 10 uniform3 0.5 25000 25000 13.6700000000001 2914 3 4 6 13 euclidean
8114 50 1225 10 uniform3 0.5 25000 25000 14.5810000000019 2806 3 7 5 14 euclidean
8115 50 1225 10 uniform3 0.5 25000 25000 16.7360000000008 2948 4 7 9 15 euclidean
8116 50 1225 10 uniform3 0.5 25000 25000 10.8929999999964 2914 3 5 7 16 euclidean
8117 50 1225 10 uniform3 0.5 25000 25000 15.3329999999987 2766 4 7 7 17 euclidean
8118 50 1225 10 uniform3 0.5 25000 25000 13.0869999999995 2850 3 7 8 18 euclidean
8119 50 1225 10 uniform3 0.5 25000 25000 12.3430000000008 2684 3 5 5 19 euclidean
8120 50 1225 10 uniform3 0.5 25000 25000 11.8220000000001 2898 4 6 7 20 euclidean
8121 50 1225 10 uniform3 0.5 25000 25000 13.9080000000031 2880 3 6 6 21 euclidean
8122 50 1225 10 uniform3 0.5 25000 25000 12.8529999999992 2956 3 8 7 22 euclidean
8123 50 1225 10 uniform3 0.5 25000 25000 12.1110000000044 2832 4 6 8 23 euclidean
8124 50 1225 10 uniform3 0.5 25000 25000 16.3900000000031 2848 4 5 8 24 euclidean
8125 50 1225 10 uniform3 0.5 25000 25000 13.6299999999974 2940 2 5 7 25 euclidean
8126 50 1225 10 uniform3 0.5 25000 25000 15.4010000000017 2902 3 6 7 26 euclidean
8127 50 1225 10 uniform3 0.5 25000 25000 12.0260000000017 2796 3 5 5 27 euclidean
8128 50 1225 10 uniform3 0.5 25000 25000 11.9610000000011 2894 3 6 8 28 euclidean
8129 50 1225 10 uniform3 0.5 25000 25000 13.4250000000002 2842 3 6 7 29 euclidean
8130 50 1225 10 uniform3 0.5 25000 25000 14.3619999999992 2842 3 6 6 30 euclidean
8131 50 1225 10 uniform3 1 25000 25000 14.2149999999983 3624 2 5 6 1 euclidean
8132 50 1225 10 uniform3 1 25000 25000 14.6960000000008 3660 3 5 8 2 euclidean
8133 50 1225 10 uniform3 1 25000 25000 12.0809999999983 3656 3 6 7 3 euclidean
8134 50 1225 10 uniform3 1 25000 25000 13.4749999999985 3666 4 7 6 4 euclidean
8135 50 1225 10 uniform3 1 25000 25000 14.8609999999971 3700 3 6 6 5 euclidean
8136 50 1225 10 uniform3 1 25000 25000 11.7000000000007 3658 2 8 8 6 euclidean
8137 50 1225 10 uniform3 1 25000 25000 14.438 3680 4 7 7 7 euclidean
8138 50 1225 10 uniform3 1 25000 25000 12.9789999999921 3628 3 6 7 8 euclidean
8139 50 1225 10 uniform3 1 25000 25000 14.648000000001 3648 3 6 6 9 euclidean
8140 50 1225 10 uniform3 1 25000 25000 13.8479999999981 3664 2 5 7 10 euclidean
8141 50 1225 10 uniform3 1 25000 25000 14.5699999999997 3674 3 5 8 11 euclidean
8142 50 1225 10 uniform3 1 25000 25000 14.445 3648 3 8 7 12 euclidean
8143 50 1225 10 uniform3 1 25000 25000 14.1650000000081 3670 3 6 7 13 euclidean
8144 50 1225 10 uniform3 1 25000 25000 14.5149999999994 3618 2 6 7 14 euclidean
8145 50 1225 10 uniform3 1 25000 25000 11.7710000000006 3664 3 5 7 15 euclidean
8146 50 1225 10 uniform3 1 25000 25000 13.8590000000004 3624 3 5 8 16 euclidean
8147 50 1225 10 uniform3 1 25000 25000 13.6929999999993 3740 4 7 8 17 euclidean
8148 50 1225 10 uniform3 1 25000 25000 13.5799999999981 3596 2 6 7 18 euclidean
8149 50 1225 10 uniform3 1 25000 25000 15.0279999999998 3672 3 6 7 19 euclidean
8150 50 1225 10 uniform3 1 25000 25000 15.5609999999997 3640 3 6 6 20 euclidean
8151 50 1225 10 uniform3 1 25000 25000 11.6140000000014 3668 3 5 7 21 euclidean
8152 50 1225 10 uniform3 1 25000 25000 13.0130000000063 3654 4 7 8 22 euclidean
8153 50 1225 10 uniform3 1 25000 25000 12.9660000000003 3610 4 7 6 23 euclidean
8154 50 1225 10 uniform3 1 25000 25000 13.8640000000014 3652 3 5 7 24 euclidean
8155 50 1225 10 uniform3 1 25000 25000 14.4059999999999 3654 2 6 5 25 euclidean
8156 50 1225 10 uniform3 1 25000 25000 12.6630000000005 3664 4 7 7 26 euclidean
8157 50 1225 10 uniform3 1 25000 25000 13.8209999999999 3740 3 4 6 27 euclidean
8158 50 1225 10 uniform3 1 25000 25000 15.2000000000007 3736 3 5 7 28 euclidean
8159 50 1225 10 uniform3 1 25000 25000 13.4540000000125 3656 3 6 7 29 euclidean
8160 50 1225 10 uniform3 1 25000 25000 11.862000000001 3696 3 6 7 30 euclidean
8161 50 1225 25 poisson 0.05 62500 62500 35.6470000000045 7226 2 6 5 1 euclidean
8162 50 1225 25 poisson 0.05 62500 62500 38.3050000000001 8104 2 5 8 2 euclidean
8163 50 1225 25 poisson 0.05 62500 62500 33.0020000000004 7900 2 4 5 3 euclidean
8164 50 1225 25 poisson 0.05 62500 62500 35.9429999999993 7332 2 4 5 4 euclidean
8165 50 1225 25 poisson 0.05 62500 62500 37 7840 2 8 7 5 euclidean
8166 50 1225 25 poisson 0.05 62500 62500 34.7699999999895 7538 2 4 6 6 euclidean
8167 50 1225 25 poisson 0.05 62500 62500 33.3119999999981 8048 3 5 5 7 euclidean
8168 50 1225 25 poisson 0.05 62500 62500 31.0859999999957 7120 2 6 5 8 euclidean
8169 50 1225 25 poisson 0.05 62500 62500 32.5290000000023 8222 3 6 5 9 euclidean
8170 50 1225 25 poisson 0.05 62500 62500 32.3439999999973 7680 2 6 8 10 euclidean
8171 50 1225 25 poisson 0.05 62500 62500 36.1080000000002 7810 2 6 5 11 euclidean
8172 50 1225 25 poisson 0.05 62500 62500 33.8780000000006 7426 2 6 6 12 euclidean
8173 50 1225 25 poisson 0.05 62500 62500 31.9520000000048 7560 3 4 8 13 euclidean
8174 50 1225 25 poisson 0.05 62500 62500 35.8729999999923 7544 2 4 6 14 euclidean
8175 50 1225 25 poisson 0.05 62500 62500 34.9660000000003 8228 3 5 8 15 euclidean
8176 50 1225 25 poisson 0.05 62500 62500 37.1680000000006 8312 3 5 4 16 euclidean
8177 50 1225 25 poisson 0.05 62500 62500 32.375 7418 2 6 6 17 euclidean
8178 50 1225 25 poisson 0.05 62500 62500 35.312 7974 3 6 8 18 euclidean
8179 50 1225 25 poisson 0.05 62500 62500 33.1720000000059 6974 3 5 5 19 euclidean
8180 50 1225 25 poisson 0.05 62500 62500 35.145 7672 3 3 7 20 euclidean
8181 50 1225 25 poisson 0.05 62500 62500 34.8349999999991 7346 2 6 6 21 euclidean
8182 50 1225 25 poisson 0.05 62500 62500 29.801999999996 7514 2 5 7 22 euclidean
8183 50 1225 25 poisson 0.05 62500 62500 40.982 7294 2 4 4 23 euclidean
8184 50 1225 25 poisson 0.05 62500 62500 35.4160000000011 7404 2 4 4 24 euclidean
8185 50 1225 25 poisson 0.05 62500 62500 36.3679999999999 8164 3 4 5 25 euclidean
8186 50 1225 25 poisson 0.05 62500 62500 34.6959999999999 7784 3 4 6 26 euclidean
8187 50 1225 25 poisson 0.05 62500 62500 36.8279999999995 8216 2 6 7 27 euclidean
8188 50 1225 25 poisson 0.05 62500 62500 34.6129999999976 7322 3 5 4 28 euclidean
8189 50 1225 25 poisson 0.05 62500 62500 35.5040000000008 7524 3 4 6 29 euclidean
8190 50 1225 25 poisson 0.05 62500 62500 40.2570000000001 7410 2 5 5 30 euclidean
8191 50 1225 25 poisson 0.1 62500 62500 36.366 10770 2 8 5 1 euclidean
8192 50 1225 25 poisson 0.1 62500 62500 35.9159999999974 10508 3 6 6 2 euclidean
8193 50 1225 25 poisson 0.1 62500 62500 35.5919999999969 9888 3 5 6 3 euclidean
8194 50 1225 25 poisson 0.1 62500 62500 37.8109999999979 10172 3 9 6 4 euclidean
8195 50 1225 25 poisson 0.1 62500 62500 34.487000000001 10622 2 5 5 5 euclidean
8196 50 1225 25 poisson 0.1 62500 62500 34.5980000000054 10112 4 5 9 6 euclidean
8197 50 1225 25 poisson 0.1 62500 62500 31.9160000000002 10324 3 7 7 7 euclidean
8198 50 1225 25 poisson 0.1 62500 62500 35.5740000000005 10048 2 5 6 8 euclidean
8199 50 1225 25 poisson 0.1 62500 62500 34.5270000000019 9914 3 6 6 9 euclidean
8200 50 1225 25 poisson 0.1 62500 62500 34.6849999999995 10564 3 6 4 10 euclidean
8201 50 1225 25 poisson 0.1 62500 62500 33.348 10228 3 5 6 11 euclidean
8202 50 1225 25 poisson 0.1 62500 62500 36.1330000000016 10240 3 7 6 12 euclidean
8203 50 1225 25 poisson 0.1 62500 62500 37.0040000000008 10294 3 7 6 13 euclidean
8204 50 1225 25 poisson 0.1 62500 62500 35.1310000000003 10906 2 6 6 14 euclidean
8205 50 1225 25 poisson 0.1 62500 62500 33.0169999999998 10258 3 5 8 15 euclidean
8206 50 1225 25 poisson 0.1 62500 62500 32.726999999999 10482 3 6 7 16 euclidean
8207 50 1225 25 poisson 0.1 62500 62500 33.6029999999992 9946 3 7 7 17 euclidean
8208 50 1225 25 poisson 0.1 62500 62500 33.0390000000007 10346 3 5 8 18 euclidean
8209 50 1225 25 poisson 0.1 62500 62500 35.0469999999987 10834 2 4 7 19 euclidean
8210 50 1225 25 poisson 0.1 62500 62500 31.9490000000005 10354 2 5 7 20 euclidean
8211 50 1225 25 poisson 0.1 62500 62500 31.8260000000009 10334 2 7 7 21 euclidean
8212 50 1225 25 poisson 0.1 62500 62500 33.9419999999991 10006 3 7 7 22 euclidean
8213 50 1225 25 poisson 0.1 62500 62500 36.2209999999995 9604 3 7 7 23 euclidean
8214 50 1225 25 poisson 0.1 62500 62500 34.7289999999994 10536 3 5 7 24 euclidean
8215 50 1225 25 poisson 0.1 62500 62500 35.489 10612 3 6 5 25 euclidean
8216 50 1225 25 poisson 0.1 62500 62500 38.1000000000004 10790 2 4 6 26 euclidean
8217 50 1225 25 poisson 0.1 62500 62500 37.5639999999985 10268 3 6 8 27 euclidean
8218 50 1225 25 poisson 0.1 62500 62500 39.4089999999997 10098 2 6 10 28 euclidean
8219 50 1225 25 poisson 0.1 62500 62500 35.5480000000025 10372 3 6 7 29 euclidean
8220 50 1225 25 poisson 0.1 62500 62500 33.2129999999888 10400 3 4 7 30 euclidean
8221 50 1225 25 poisson 0.5 62500 62500 36.5799999999999 20016 4 7 9 1 euclidean
8222 50 1225 25 poisson 0.5 62500 62500 38.7370000000001 19732 3 9 9 2 euclidean
8223 50 1225 25 poisson 0.5 62500 62500 37.9250000000011 19648 2 8 9 3 euclidean
8224 50 1225 25 poisson 0.5 62500 62500 34.2349999999969 19922 3 9 10 4 euclidean
8225 50 1225 25 poisson 0.5 62500 62500 38.9839999999986 19708 4 8 11 5 euclidean
8226 50 1225 25 poisson 0.5 62500 62500 34.0299999999988 19594 3 9 9 6 euclidean
8227 50 1225 25 poisson 0.5 62500 62500 35.639000000001 19790 3 8 9 7 euclidean
8228 50 1225 25 poisson 0.5 62500 62500 36.351999999999 19916 3 10 9 8 euclidean
8229 50 1225 25 poisson 0.5 62500 62500 37.7420000000056 19484 4 8 9 9 euclidean
8230 50 1225 25 poisson 0.5 62500 62500 36.9329999999973 19992 3 9 10 10 euclidean
8231 50 1225 25 poisson 0.5 62500 62500 39.2860000000001 19846 4 8 11 11 euclidean
8232 50 1225 25 poisson 0.5 62500 62500 37.627999999997 19488 3 8 9 12 euclidean
8233 50 1225 25 poisson 0.5 62500 62500 37.5149999999994 19714 4 10 9 13 euclidean
8234 50 1225 25 poisson 0.5 62500 62500 39.4500000000007 19920 3 5 8 14 euclidean
8235 50 1225 25 poisson 0.5 62500 62500 36.8140000000058 19774 3 9 9 15 euclidean
8236 50 1225 25 poisson 0.5 62500 62500 36.8729999999996 19804 2 8 9 16 euclidean
8237 50 1225 25 poisson 0.5 62500 62500 37.2799999999988 19924 3 10 8 17 euclidean
8238 50 1225 25 poisson 0.5 62500 62500 35.6939999999995 19718 4 9 10 18 euclidean
8239 50 1225 25 poisson 0.5 62500 62500 36.2969999999987 19866 4 8 11 19 euclidean
8240 50 1225 25 poisson 0.5 62500 62500 37.1980000000003 19688 3 10 9 20 euclidean
8241 50 1225 25 poisson 0.5 62500 62500 38.6169999999984 19956 2 8 9 21 euclidean
8242 50 1225 25 poisson 0.5 62500 62500 36.7779999999984 19716 3 9 8 22 euclidean
8243 50 1225 25 poisson 0.5 62500 62500 34.7229999999981 20062 5 6 11 23 euclidean
8244 50 1225 25 poisson 0.5 62500 62500 34.3489999999983 19950 3 7 9 24 euclidean
8245 50 1225 25 poisson 0.5 62500 62500 37.509 19802 3 8 9 25 euclidean
8246 50 1225 25 poisson 0.5 62500 62500 40.1619999999994 19792 5 7 9 26 euclidean
8247 50 1225 25 poisson 0.5 62500 62500 35.5809999999983 20004 3 7 8 27 euclidean
8248 50 1225 25 poisson 0.5 62500 62500 33.6640000000043 19950 2 8 8 28 euclidean
8249 50 1225 25 poisson 0.5 62500 62500 34.7790000000023 19752 3 7 8 29 euclidean
8250 50 1225 25 poisson 0.5 62500 62500 36.3410000000003 20188 3 10 9 30 euclidean
8251 50 1225 25 poisson 1 62500 62500 34.8760000000038 24572 4 8 12 1 euclidean
8252 50 1225 25 poisson 1 62500 62500 40.765 24424 3 11 10 2 euclidean
8253 50 1225 25 poisson 1 62500 62500 41.3969999999972 24418 4 9 11 3 euclidean
8254 50 1225 25 poisson 1 62500 62500 41.6209999999992 24394 4 9 9 4 euclidean
8255 50 1225 25 poisson 1 62500 62500 35.4369999999981 24632 3 8 8 5 euclidean
8256 50 1225 25 poisson 1 62500 62500 37.7750000000015 24584 3 7 11 6 euclidean
8257 50 1225 25 poisson 1 62500 62500 33.9500000000044 24624 3 9 13 7 euclidean
8258 50 1225 25 poisson 1 62500 62500 45.6409999999996 24572 4 9 8 8 euclidean
8259 50 1225 25 poisson 1 62500 62500 37.4210000000021 24486 3 10 11 9 euclidean
8260 50 1225 25 poisson 1 62500 62500 35.2220000000088 24516 5 9 8 10 euclidean
8261 50 1225 25 poisson 1 62500 62500 40.4350000000013 24484 3 9 10 11 euclidean
8262 50 1225 25 poisson 1 62500 62500 35.2330000000002 24550 3 9 7 12 euclidean
8263 50 1225 25 poisson 1 62500 62500 40.9490000000005 24428 3 11 9 13 euclidean
8264 50 1225 25 poisson 1 62500 62500 37.9060000000027 24662 3 8 10 14 euclidean
8265 50 1225 25 poisson 1 62500 62500 33.9289999999964 24412 4 6 11 15 euclidean
8266 50 1225 25 poisson 1 62500 62500 37.1540000000023 24264 4 10 10 16 euclidean
8267 50 1225 25 poisson 1 62500 62500 39.3329999999987 24454 3 8 9 17 euclidean
8268 50 1225 25 poisson 1 62500 62500 40.518 24364 4 11 12 18 euclidean
8269 50 1225 25 poisson 1 62500 62500 41.0169999999998 24460 4 6 11 19 euclidean
8270 50 1225 25 poisson 1 62500 62500 39.6199999999953 24234 4 9 11 20 euclidean
8271 50 1225 25 poisson 1 62500 62500 34.2619999999952 24518 4 8 9 21 euclidean
8272 50 1225 25 poisson 1 62500 62500 41.0510000000031 24644 3 8 9 22 euclidean
8273 50 1225 25 poisson 1 62500 62500 38.6260000000038 24554 3 10 11 23 euclidean
8274 50 1225 25 poisson 1 62500 62500 39.4550000000017 24384 4 9 10 24 euclidean
8275 50 1225 25 poisson 1 62500 62500 37.0349999999999 24628 3 6 9 25 euclidean
8276 50 1225 25 poisson 1 62500 62500 42.3899999999994 24310 4 9 11 26 euclidean
8277 50 1225 25 poisson 1 62500 62500 39.0219999999972 24452 4 10 9 27 euclidean
8278 50 1225 25 poisson 1 62500 62500 36.8810000000012 24480 5 8 10 28 euclidean
8279 50 1225 25 poisson 1 62500 62500 42.973 24444 3 9 9 29 euclidean
8280 50 1225 25 poisson 1 62500 62500 41.8729999999996 24554 3 8 11 30 euclidean
8281 50 1225 25 uniform1 0.05 62500 62500 41.3889999999992 8638 2 5 5 1 euclidean
8282 50 1225 25 uniform1 0.05 62500 62500 46.086 8840 3 5 4 2 euclidean
8283 50 1225 25 uniform1 0.05 62500 62500 46.0689999999995 8448 3 7 7 3 euclidean
8284 50 1225 25 uniform1 0.05 62500 62500 46.4040000000005 8714 2 6 5 4 euclidean
8285 50 1225 25 uniform1 0.05 62500 62500 40.4069999999992 8434 2 5 6 5 euclidean
8286 50 1225 25 uniform1 0.05 62500 62500 46.2750000000015 8474 2 6 7 6 euclidean
8287 50 1225 25 uniform1 0.05 62500 62500 48.2480000000005 8672 3 5 6 7 euclidean
8288 50 1225 25 uniform1 0.05 62500 62500 49.5240000000049 8476 3 6 5 8 euclidean
8289 50 1225 25 uniform1 0.05 62500 62500 41.7269999999999 8748 3 4 4 9 euclidean
8290 50 1225 25 uniform1 0.05 62500 62500 53.2709999999934 8826 3 4 6 10 euclidean
8291 50 1225 25 uniform1 0.05 62500 62500 47.7099999999991 8480 2 7 6 11 euclidean
8292 50 1225 25 uniform1 0.05 62500 62500 43.0800000000017 8224 2 8 9 12 euclidean
8293 50 1225 25 uniform1 0.05 62500 62500 39.6510000000017 8270 2 8 7 13 euclidean
8294 50 1225 25 uniform1 0.05 62500 62500 43.5 9014 3 5 5 14 euclidean
8295 50 1225 25 uniform1 0.05 62500 62500 47.2590000000055 8696 3 7 7 15 euclidean
8296 50 1225 25 uniform1 0.05 62500 62500 42.8989999999976 8158 2 5 8 16 euclidean
8297 50 1225 25 uniform1 0.05 62500 62500 46.0469999999987 8076 3 7 6 17 euclidean
8298 50 1225 25 uniform1 0.05 62500 62500 46.0249999999996 8484 3 8 6 18 euclidean
8299 50 1225 25 uniform1 0.05 62500 62500 52.1079999999997 8622 2 5 6 19 euclidean
8300 50 1225 25 uniform1 0.05 62500 62500 43.2660000000033 8920 3 9 8 20 euclidean
8301 50 1225 25 uniform1 0.05 62500 62500 45.3669999999984 8866 2 7 7 21 euclidean
8302 50 1225 25 uniform1 0.05 62500 62500 44.4969999999994 9066 2 7 8 22 euclidean
8303 50 1225 25 uniform1 0.05 62500 62500 41.784 8710 2 6 6 23 euclidean
8304 50 1225 25 uniform1 0.05 62500 62500 42.014 8416 3 7 7 24 euclidean
8305 50 1225 25 uniform1 0.05 62500 62500 39.1229999999996 8684 2 6 5 25 euclidean
8306 50 1225 25 uniform1 0.05 62500 62500 40.6640000000007 8402 2 7 9 26 euclidean
8307 50 1225 25 uniform1 0.05 62500 62500 45.8289999999997 8536 2 5 7 27 euclidean
8308 50 1225 25 uniform1 0.05 62500 62500 47.8269999999975 7710 2 7 8 28 euclidean
8309 50 1225 25 uniform1 0.05 62500 62500 41.318 8996 3 6 6 29 euclidean
8310 50 1225 25 uniform1 0.05 62500 62500 41.019 8456 3 6 6 30 euclidean
8311 50 1225 25 uniform1 0.1 62500 62500 38.8269999999975 11280 3 9 7 1 euclidean
8312 50 1225 25 uniform1 0.1 62500 62500 45.7960000000003 11268 3 8 7 2 euclidean
8313 50 1225 25 uniform1 0.1 62500 62500 50.6549999999997 11252 3 8 8 3 euclidean
8314 50 1225 25 uniform1 0.1 62500 62500 50.789 11410 2 8 9 4 euclidean
8315 50 1225 25 uniform1 0.1 62500 62500 45.6929999999993 11110 3 7 9 5 euclidean
8316 50 1225 25 uniform1 0.1 62500 62500 51.542 11440 3 7 7 6 euclidean
8317 50 1225 25 uniform1 0.1 62500 62500 48.3340000000026 11330 2 7 7 7 euclidean
8318 50 1225 25 uniform1 0.1 62500 62500 42.7950000000055 11406 3 7 8 8 euclidean
8319 50 1225 25 uniform1 0.1 62500 62500 52.4330000000009 11570 1 6 5 9 euclidean
8320 50 1225 25 uniform1 0.1 62500 62500 51.6650000000009 10964 3 5 5 10 euclidean
8321 50 1225 25 uniform1 0.1 62500 62500 50.0819999999985 11112 1 8 7 11 euclidean
8322 50 1225 25 uniform1 0.1 62500 62500 45.7359999999971 11502 3 8 6 12 euclidean
8323 50 1225 25 uniform1 0.1 62500 62500 46.8689999999988 10712 4 5 10 13 euclidean
8324 50 1225 25 uniform1 0.1 62500 62500 45.4979999999996 11120 3 7 6 14 euclidean
8325 50 1225 25 uniform1 0.1 62500 62500 45.1810000000005 11398 2 7 7 15 euclidean
8326 50 1225 25 uniform1 0.1 62500 62500 48.1900000000005 10892 3 8 9 16 euclidean
8327 50 1225 25 uniform1 0.1 62500 62500 52.1819999999998 11260 3 9 9 17 euclidean
8328 50 1225 25 uniform1 0.1 62500 62500 48.474000000002 11616 3 8 9 18 euclidean
8329 50 1225 25 uniform1 0.1 62500 62500 52.3400000000001 11524 3 8 8 19 euclidean
8330 50 1225 25 uniform1 0.1 62500 62500 40.3929999999964 11328 3 6 9 20 euclidean
8331 50 1225 25 uniform1 0.1 62500 62500 46.9650000000001 11368 3 6 9 21 euclidean
8332 50 1225 25 uniform1 0.1 62500 62500 42.303 11362 4 9 8 22 euclidean
8333 50 1225 25 uniform1 0.1 62500 62500 48.7239999999983 11344 3 5 7 23 euclidean
8334 50 1225 25 uniform1 0.1 62500 62500 44.875 11268 3 7 8 24 euclidean
8335 50 1225 25 uniform1 0.1 62500 62500 47.126 11026 3 7 7 25 euclidean
8336 50 1225 25 uniform1 0.1 62500 62500 49.1369999999997 11050 3 7 8 26 euclidean
8337 50 1225 25 uniform1 0.1 62500 62500 44.8080000000009 11214 3 6 7 27 euclidean
8338 50 1225 25 uniform1 0.1 62500 62500 49.711000000003 11156 3 6 9 28 euclidean
8339 50 1225 25 uniform1 0.1 62500 62500 46.6759999999995 11362 3 7 8 29 euclidean
8340 50 1225 25 uniform1 0.1 62500 62500 45.5150000000067 10992 3 7 7 30 euclidean
8341 50 1225 25 uniform1 0.5 62500 62500 48.5409999999974 20140 4 9 9 1 euclidean
8342 50 1225 25 uniform1 0.5 62500 62500 45.1440000000002 20024 3 8 10 2 euclidean
8343 50 1225 25 uniform1 0.5 62500 62500 43.8570000000036 20488 2 8 10 3 euclidean
8344 50 1225 25 uniform1 0.5 62500 62500 48.4040000000095 20186 2 7 8 4 euclidean
8345 50 1225 25 uniform1 0.5 62500 62500 41.2069999999949 20132 3 7 8 5 euclidean
8346 50 1225 25 uniform1 0.5 62500 62500 49.3899999999994 20142 2 8 9 6 euclidean
8347 50 1225 25 uniform1 0.5 62500 62500 49.4180000000051 20178 2 6 7 7 euclidean
8348 50 1225 25 uniform1 0.5 62500 62500 52.261 20170 3 8 10 8 euclidean
8349 50 1225 25 uniform1 0.5 62500 62500 52.055 20396 3 9 9 9 euclidean
8350 50 1225 25 uniform1 0.5 62500 62500 51.952 20232 2 9 7 10 euclidean
8351 50 1225 25 uniform1 0.5 62500 62500 42.9749999999985 19964 4 9 9 11 euclidean
8352 50 1225 25 uniform1 0.5 62500 62500 51.5889999999999 20318 4 8 9 12 euclidean
8353 50 1225 25 uniform1 0.5 62500 62500 46.2959999999948 20060 3 9 8 13 euclidean
8354 50 1225 25 uniform1 0.5 62500 62500 45.262999999999 19906 4 10 12 14 euclidean
8355 50 1225 25 uniform1 0.5 62500 62500 45.8580000000002 19986 5 9 10 15 euclidean
8356 50 1225 25 uniform1 0.5 62500 62500 50.3880000000063 20172 4 7 9 16 euclidean
8357 50 1225 25 uniform1 0.5 62500 62500 47.9550000000017 20242 3 9 12 17 euclidean
8358 50 1225 25 uniform1 0.5 62500 62500 50.2530000000006 19920 3 8 10 18 euclidean
8359 50 1225 25 uniform1 0.5 62500 62500 41.1270000000004 20182 4 8 12 19 euclidean
8360 50 1225 25 uniform1 0.5 62500 62500 53.1949999999997 19634 5 8 8 20 euclidean
8361 50 1225 25 uniform1 0.5 62500 62500 48.4889999999941 19376 3 6 12 21 euclidean
8362 50 1225 25 uniform1 0.5 62500 62500 56.529 20152 3 8 8 22 euclidean
8363 50 1225 25 uniform1 0.5 62500 62500 49.887999999999 20130 3 9 8 23 euclidean
8364 50 1225 25 uniform1 0.5 62500 62500 48.3199999999997 20036 4 8 10 24 euclidean
8365 50 1225 25 uniform1 0.5 62500 62500 57.034 20054 3 8 9 25 euclidean
8366 50 1225 25 uniform1 0.5 62500 62500 44.094000000001 19950 4 8 7 26 euclidean
8367 50 1225 25 uniform1 0.5 62500 62500 44.3450000000012 20264 3 9 7 27 euclidean
8368 50 1225 25 uniform1 0.5 62500 62500 49.7629999999999 19790 4 8 11 28 euclidean
8369 50 1225 25 uniform1 0.5 62500 62500 50.1960000000036 20064 3 8 10 29 euclidean
8370 50 1225 25 uniform1 0.5 62500 62500 46.2089999999998 19532 5 7 10 30 euclidean
8371 50 1225 25 uniform1 1 62500 62500 48.1349999999984 23860 4 7 11 1 euclidean
8372 50 1225 25 uniform1 1 62500 62500 57.4010000000053 23890 4 8 11 2 euclidean
8373 50 1225 25 uniform1 1 62500 62500 50.8669999999984 24134 3 8 9 3 euclidean
8374 50 1225 25 uniform1 1 62500 62500 54.951 24066 3 8 11 4 euclidean
8375 50 1225 25 uniform1 1 62500 62500 52.7520000000004 24036 3 7 9 5 euclidean
8376 50 1225 25 uniform1 1 62500 62500 46.2330000000002 24140 3 8 11 6 euclidean
